47698.160	113.488	2418.994
47697.467	78.312	2498.436
47697.193	-2.738	2529.739
47697.500	-82.184	2494.565
47698.208	-113.488	2413.518
47698.901	-78.312	2334.075
47699.174	2.738	2302.772
47698.867	82.184	2337.947
47698.136	226.975	2421.731
47696.749	156.624	2580.617
47696.203	-5.476	2643.222
47696.817	-164.368	2572.873
47698.232	-226.975	2410.780
47699.618	-156.624	2251.894
47700.164	5.476	2189.289
47699.551	164.368	2259.638
47698.112	340.463	2424.469
47696.032	234.936	2662.798
47695.213	-8.214	2756.706
47696.134	-246.552	2651.182
47698.255	-340.463	2408.042
47700.335	-234.936	2169.714
47701.155	8.214	2075.806
47700.234	246.552	2181.329
47698.088	453.950	2427.207
47695.315	313.247	2744.979
47694.222	-10.952	2870.189
47695.450	-328.735	2729.491
47698.279	-453.950	2405.304
47701.052	-313.247	2087.533
47702.145	10.952	1962.323
47700.917	328.735	2103.020
47698.064	567.438	2429.945
47694.598	391.559	2827.159
47693.232	-13.690	2983.672
47694.767	-410.919	2807.800
47698.303	-567.438	2402.567
47701.770	-391.559	2005.352
47703.135	13.690	1848.839
47701.601	410.919	2024.711
47698.040	680.925	2432.683
47693.881	469.871	2909.340
47692.242	-16.428	3097.155
47694.083	-493.103	2886.109
47698.327	-680.925	2399.829
47702.487	-469.871	1923.171
47704.126	16.428	1735.356
47702.284	493.103	1946.403
47698.016	794.413	2435.420
47693.163	548.183	2991.521
47691.251	-19.165	3210.639
47693.400	-575.287	2964.418
47698.351	-794.413	2397.091
47703.204	-548.183	1840.991
47705.116	19.165	1621.873
47702.967	575.287	1868.094
47697.993	907.901	2438.158
47692.446	626.495	3073.701
47690.261	-21.903	3324.122
47692.717	-657.471	3042.727
47698.375	-907.901	2394.353
47703.921	-626.495	1758.810
47706.107	21.903	1508.390
47703.651	657.471	1789.785
47697.969	1021.388	2440.896
47691.729	704.807	3155.882
47689.271	-24.641	3437.605
47692.033	-739.655	3121.035
47698.399	-1021.388	2391.615
47704.638	-704.807	1676.629
47707.097	24.641	1394.906
47704.334	739.655	1711.476
47697.945	1134.876	2443.634
47691.012	783.118	3238.063
47688.280	-27.379	3551.088
47691.350	-821.838	3199.344
47698.423	-1134.876	2388.878
47705.356	-783.118	1594.449
47708.087	27.379	1281.423
47705.018	821.838	1633.167
47697.921	1248.363	2446.372
47690.295	861.430	3320.244
47687.290	-30.117	3664.572
47690.666	-904.022	3277.653
47698.447	-1248.363	2386.140
47706.073	-861.430	1512.268
47709.078	30.117	1167.940
47705.701	904.022	1554.858
47697.897	1361.851	2449.110
47689.578	939.742	3402.424
47686.299	-32.855	3778.055
47689.983	-986.206	3355.962
47698.470	-1361.851	2383.402
47706.790	-939.742	1430.087
47710.068	32.855	1054.457
47706.384	986.206	1476.550
47697.873	1475.339	2451.847
47688.860	1018.054	3484.605
47685.309	-35.593	3891.538
47689.300	-1068.390	3434.271
47698.494	-1475.339	2380.664
47707.507	-1018.054	1347.906
47711.058	35.593	940.973
47707.068	1068.390	1398.241
47697.849	1588.826	2454.585
47688.143	1096.366	3566.786
47684.319	-38.331	4005.021
47688.616	-1150.574	3512.580
47698.518	-1588.826	2377.926
47708.224	-1096.366	1265.726
47712.049	38.331	827.490
47707.751	1150.574	1319.932
47697.825	1702.314	2457.323
47687.426	1174.678	3648.966
47683.328	-41.069	4118.505
47687.933	-1232.758	3590.889
47698.542	-1702.314	2375.188
47708.941	-1174.678	1183.545
47713.039	41.069	714.007
47708.435	1232.758	1241.623
