48499.15	113.52	2423.25
48498.45	80.27	2503.51
48498.16	0.00	2536.76
48498.45	-80.27	2503.51
48499.15	-113.52	2423.25
48499.85	-80.27	2342.98
48500.14	-0.00	2309.73
48499.85	80.27	2342.98
48499.15	227.04	2423.25
48497.75	160.54	2583.78
48497.17	0.00	2650.27
48497.75	-160.54	2583.78
48499.15	-227.04	2423.25
48500.55	-160.54	2262.71
48501.13	-0.00	2196.22
48500.55	160.54	2262.71
48499.15	340.56	2423.25
48497.05	240.81	2664.05
48496.18	0.00	2763.79
48497.05	-240.81	2664.05
48499.15	-340.56	2423.25
48501.25	-240.81	2182.45
48502.13	-0.00	2082.70
48501.25	240.81	2182.45
48499.15	454.07	2423.25
48496.35	321.08	2744.31
48495.19	0.00	2877.30
48496.35	-321.08	2744.31
48499.15	-454.07	2423.25
48501.96	-321.08	2102.18
48503.12	-0.00	1969.19
48501.96	321.08	2102.18
48499.15	567.59	2423.25
48495.65	401.35	2824.58
48494.20	0.00	2990.82
48495.65	-401.35	2824.58
48499.15	-567.59	2423.25
48502.66	-401.35	2021.91
48504.11	-0.00	1855.68
48502.66	401.35	2021.91
48499.15	681.11	2423.25
48494.95	481.62	2904.85
48493.21	0.00	3104.33
48494.95	-481.62	2904.85
48499.15	-681.11	2423.25
48503.36	-481.62	1941.65
48505.10	-0.00	1742.16
48503.36	481.62	1941.65
48499.15	794.63	2423.25
48494.25	561.89	2985.11
48492.22	0.00	3217.84
48494.25	-561.89	2985.11
48499.15	-794.63	2423.25
48504.06	-561.89	1861.38
48506.09	-0.00	1628.65
48504.06	561.89	1861.38
48499.15	908.15	2423.25
48493.55	642.16	3065.38
48491.23	0.00	3331.36
48493.55	-642.16	3065.38
48499.15	-908.15	2423.25
48504.76	-642.16	1781.11
48507.08	-0.00	1515.13
48504.76	642.16	1781.11
48499.15	1021.67	2423.25
48492.85	722.43	3145.65
48490.24	0.00	3444.87
48492.85	-722.43	3145.65
48499.15	-1021.67	2423.25
48505.46	-722.43	1700.85
48508.07	-0.00	1401.62
48505.46	722.43	1700.85
48499.15	1135.18	2423.25
48492.15	802.70	3225.91
48489.25	0.00	3558.39
48492.15	-802.70	3225.91
48499.15	-1135.18	2423.25
48506.16	-802.70	1620.58
48509.06	-0.00	1288.10
48506.16	802.70	1620.58
48499.15	1248.70	2423.25
48491.45	882.97	3306.18
48488.26	0.00	3671.90
48491.45	-882.97	3306.18
48499.15	-1248.70	2423.25
48506.86	-882.97	1540.31
48510.05	-0.00	1174.59
48506.86	882.97	1540.31
48499.15	1362.22	2423.25
48490.75	963.24	3386.45
48487.27	0.00	3785.42
48490.75	-963.24	3386.45
48499.15	-1362.22	2423.25
48507.56	-963.24	1460.05
48511.04	-0.00	1061.08
48507.56	963.24	1460.05
48499.15	1475.74	2423.25
48490.05	1043.51	3466.71
48486.28	0.00	3898.93
48490.05	-1043.51	3466.71
48499.15	-1475.74	2423.25
48508.26	-1043.51	1379.78
48512.03	-0.00	947.56
48508.26	1043.51	1379.78
48499.15	1589.26	2423.25
48489.35	1123.78	3546.98
48485.28	0.00	4012.44
48489.35	-1123.78	3546.98
48499.15	-1589.26	2423.25
48508.96	-1123.78	1299.51
48513.02	-0.00	834.05
48508.96	1123.78	1299.51
48499.15	1702.78	2423.25
48488.65	1204.05	3627.24
48484.29	0.00	4125.96
48488.65	-1204.05	3627.24
48499.15	-1702.78	2423.25
48509.66	-1204.05	1219.25
48514.01	-0.00	720.53
48509.66	1204.05	1219.25
