52697.966	128.043	2462.977
52697.184	88.356	2552.610
52696.876	-3.089	2587.927
52697.222	-92.725	2548.241
52698.020	-128.043	2456.799
52698.803	-88.356	2367.167
52699.111	3.089	2331.850
52698.764	92.725	2371.536
52697.939	256.087	2466.066
52696.375	176.712	2645.331
52695.759	-6.178	2715.966
52696.451	-185.449	2636.594
52698.047	-256.087	2453.710
52699.612	-176.712	2274.446
52700.228	6.178	2203.811
52699.535	185.449	2283.183
52697.912	384.130	2469.155
52695.566	265.068	2738.052
52694.641	-9.267	2844.004
52695.680	-278.174	2724.947
52698.074	-384.130	2450.622
52700.421	-265.068	2181.725
52701.345	9.267	2075.773
52700.306	278.174	2194.830
52697.886	512.174	2472.244
52694.757	353.424	2830.773
52693.524	-12.356	2972.043
52694.909	-370.899	2813.299
52698.101	-512.174	2447.533
52701.230	-353.424	2089.004
52702.463	12.356	1947.734
52701.078	370.899	2106.478
52697.859	640.217	2475.333
52693.948	441.780	2923.494
52692.406	-15.445	3100.081
52694.138	-463.623	2901.652
52698.128	-640.217	2444.444
52702.039	-441.780	1996.283
52703.580	15.445	1819.696
52701.849	463.623	2018.125
52697.832	768.261	2478.422
52693.138	530.136	3016.215
52691.289	-18.535	3228.120
52693.367	-556.348	2990.005
52698.155	-768.261	2441.355
52702.848	-530.136	1903.561
52704.698	18.535	1691.657
52702.620	556.348	1929.772
52697.805	896.304	2481.511
52692.329	618.492	3108.937
52690.172	-21.624	3356.158
52692.596	-649.073	3078.357
52698.182	-896.304	2438.266
52703.658	-618.492	1810.840
52705.815	21.624	1563.619
52703.391	649.073	1841.420
52697.778	1024.347	2484.600
52691.520	706.848	3201.658
52689.054	-24.713	3484.197
52691.825	-741.798	3166.710
52698.209	-1024.347	2435.177
52704.467	-706.848	1718.119
52706.932	24.713	1435.580
52704.162	741.798	1753.067
52697.751	1152.391	2487.689
52690.711	795.205	3294.379
52687.937	-27.802	3612.235
52691.054	-834.522	3255.063
52698.236	-1152.391	2432.088
52705.276	-795.205	1625.398
52708.050	27.802	1307.541
52704.933	834.522	1664.714
52697.724	1280.434	2490.778
52689.902	883.561	3387.100
52686.820	-30.891	3740.274
52690.283	-927.247	3343.415
52698.263	-1280.434	2428.999
52706.085	-883.561	1532.677
52709.167	30.891	1179.503
52705.704	927.247	1576.361
52697.697	1408.478	2493.867
52689.093	971.917	3479.821
52685.702	-33.980	3868.312
52689.512	-1019.972	3431.768
52698.290	-1408.478	2425.910
52706.894	-971.917	1439.956
52710.284	33.980	1051.464
52706.475	1019.972	1488.009
52697.670	1536.521	2496.956
52688.283	1060.273	3572.542
52684.585	-37.069	3996.351
52688.741	-1112.696	3520.121
52698.317	-1536.521	2422.821
52707.703	-1060.273	1347.235
52711.402	37.069	923.426
52707.246	1112.696	1399.656
52697.643	1664.565	2500.045
52687.474	1148.629	3665.263
52683.467	-40.158	4124.390
52687.970	-1205.421	3608.473
52698.344	-1664.565	2419.732
52708.512	-1148.629	1254.513
52712.519	40.158	795.387
52708.017	1205.421	1311.303
52697.616	1792.608	2503.134
52686.665	1236.985	3757.985
52682.350	-43.247	4252.428
52687.199	-1298.146	3696.826
52698.371	-1792.608	2416.643
52709.322	-1236.985	1161.792
52713.637	43.247	667.349
52708.788	1298.146	1222.951
52697.589	1920.651	2506.223
52685.856	1325.341	3850.706
52681.233	-46.336	4380.467
52686.428	-1390.870	3785.179
52698.398	-1920.651	2413.554
52710.131	-1325.341	1069.071
52714.754	46.336	539.310
52709.559	1390.870	1134.598
